source	user	time	url	selected text	rating
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Coffee		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Katon_Dawson		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Scientology_Volunteer_Ministers		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Judaism		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Original_Founding_Church_of_Scientology		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Enola_Gay_(song)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Order_management_system		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Fatah		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Creation_science		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Sunday_Night_Show		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Abstract_art		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Automotive_industry		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Economy_of_the_United_States		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hebrew_calendar		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Sauna		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_Donkey_Kong_video_games		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Coley's_Toxins		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Osteopathy		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_New_Yorker		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Curtis_LeMay		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Curiosity_rover		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Medical_abortion		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Barbara_Forest		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/IFanboy		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Dancing_with_the_Stars_(U.S._season_14)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Scientology_beliefs_and_practices		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Singular_they		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Kilgour-Matas_report		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Issels_treatment		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Shop_lifting		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Denver_Nuggets		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Abortion_in_the_United_States		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Creationism		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Second_Intifada		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Production_of_The_Hobbit		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Barack_Obama_citizenship_conspiracy_theories		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Falun_Gong		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bejamin_franklin		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Donkey_Kong		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Kanpur		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Scientology_and_the_Internet		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/homeopathy		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Judeo		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Scientology		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Radiotherapy		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Gaza_War		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/George_Orwell_bibliography		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Software_testing		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_New_York_Times		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Donkey_Kong_(video_game)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Education_technology		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Cancer_immunotherapy		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/L._Ron_Hubbard		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/14th_Dalai_Lama		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/High_altar		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Emma_Watson		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Maryland_Circuit_Courts		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Sarah_Palin		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hong_Kong,_city		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hesitation_Waltz		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Solar_System		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Paige_Patterson		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Podcast		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Manager_Tools_Podcast		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/bread		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Satellite_television		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mary_Poppins		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Holy_of_Holies		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Holiest_sites_in_Islam		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/George_Orwell		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Churches_of_Christ		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Chris_Benoit		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Douglas_Adams		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/City_Harvest_Church		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Strategic_bombing_during_World_War_II		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hong_Kong_Airport		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Box_step_(Waltz)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Prayer		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Barack_Obama		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_notable_pneumonia_deaths		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/King_Solomon's_Temple		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_Solar_System_objects_by_size		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Gay_Film_Nights		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Christmas		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Homeopathic_repertory		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Julia_Roberts		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/X-Ray_Treatment		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bob_Sullivan_(journalist)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Holiday_greetings		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/College		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Planet		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pregnancy_abortion		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Proxy_server		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Homoeopathy		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Radiation_oncology		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Astronomy_portal		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Abortions		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Astronomy		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Christmas_controversy		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Harry_Potter_(film_series)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Political_positions_of_Sarah_Palin		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Western_Wall		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Socialism		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Texas		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/HIFU		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Denunciation_of_Karol_Wojtyla_(Pope_John_Paul_II)_by_Ian_Paisley		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Dalai_Lama		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hongkong		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Elliot_Institute		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/David_Robinson_(basketball)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Same-sex_marriage_in_California		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/LGBT_rights_in_the_United_States		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Al-Masjid_an-Nabawi		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Xenu		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Trip_Palin		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_Adventures_of_Dudley_the_Dragon		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ahmadiyya_Muslim_Community		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Radiation_treatment		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Phoenicia		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Donkey_Kong_(disambiguation)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Koji_Kondo		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pioneer_10		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Chanology		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Governor_Sarah_Palin		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Express_mail		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_medical_schools_in_the_United_States		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bush_Cheney_'04		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Planets		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Yield_curve		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Molecular_nanotechnology		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Batman		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_dance_companies		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Planned_Parenthood		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Spontaneous_order		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Osama_bin_Laden		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/List_of_Playboy_Playmates_of_the_Month		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Gawker.com		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Internet_fraud		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/In-N-Out_Burger		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Capitalism		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/National_Weather_Service		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Medical_termination_of_pregnancy		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Assisted_suicide		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ian_Paisley		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Sarah_Palin		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Warren_Buffett		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Islam_in_Egypt		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/War		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/George_Orwell		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Creationism		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Virginia_Beach,_Virginia		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Aldous_Huxley		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/You		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Naturopathic		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Islam_in_Indonesia		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/https://en.wikipedia.org/wiki/14th_Dalai_Lama		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Certified_copy		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Podcast		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Indian_religions		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pod_casting		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hanukkah		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Andy's_Ancestry		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Internet_Broadway_Database		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mary_Poppins_(theatrical_production)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Alaska_Gasline_Inducement_Act		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hong_Kong_dollar		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Nick_Greenway		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bemis_Manufacturing_Company		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hong_Kong		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Jack_Kevorkian		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Manufacturing		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Herbalism		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Act_of_Contrition		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Arnold_Schwarzenegger		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Son_Goku_(Dragon_Ball)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mayoclinic		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Fish_tank		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Breadmaking		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Radiation_therapy		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Eglise_de_Scientologie		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Chanukkah		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/The_Sun_(newspaper)		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Abortion-breast_cancer_hypothesis		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Protest_movements		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/People_associated_with_Anne_Frank		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Issels_treatment		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Ruby_language		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Dina_Titus		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Church_of_Scientology_Western_United_States		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Church_of_Kish		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Solomon		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Tenzin_Gyatso,_14th_Dalai_Lama		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Traditional_Chinese_medicine		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Geology_of_the_Moon		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/City_Harvest_Church		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Three_Laws_of_Robotics		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Barack_Obama		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Falun_Gong		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Marriage		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Same-sex_marriage		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Bibb_County,_Alabama		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Controversies_of_Chabad-Lubavitch		2
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/shoplifting		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Unleavened		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Creation-evolution_conflict		1
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Mary_Poppins_(film)		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Hyperthermic_perfusion		3
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Donkey_Kong		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/JRR_Tolkien/The_Hobbit		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Politics_and_the_English_Language		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Michelin		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Nine_planets		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Pronoun		4
shiri	unknown user	unknown time	http://en.wikipedia.org/wiki/Npr		4
